date,sales,invoices,customers,products,source,future_ratio,target,fold_id,score,prediction
2024-07-01,273297.9944286807,379.0,332.0,1118.0,localized_development,0.9379982942910886,0,4,0.12140899724086678,1
2024-07-02,196877.44625919877,551.0,500.0,1288.0,localized_development,0.8720148385116739,0,4,0.10790539859149902,1
2024-07-03,185874.10901106798,369.0,320.0,1083.0,localized_development,0.7895500162385901,1,4,0.2011701973581995,1
2024-07-04,41600.714178404305,185.0,173.0,811.0,localized_development,0.9585870987398046,0,4,0.291120018858484,1
2024-07-05,162018.4878361978,408.0,349.0,1323.0,localized_development,0.9913203603116437,0,4,0.30945403403621996,1
2024-07-06,146556.2389477878,330.0,283.0,1233.0,localized_development,0.9944110374549028,0,4,0.4039875696832829,1
2024-07-07,122001.54713975546,324.0,278.0,1128.0,localized_development,1.0720344617749373,0,4,0.45283007325802327,1
2024-07-08,154152.75993887172,328.0,307.0,1179.0,localized_development,1.1164576333746006,0,4,0.6026072431016877,1
2024-07-09,148347.30137566893,272.0,239.0,991.0,localized_development,1.010189180603869,0,4,0.7137831829760826,1
2024-07-10,91758.92983711451,155.0,145.0,799.0,localized_development,1.0863941106899657,0,4,0.7444119589283029,1
2024-07-11,199606.3050244107,373.0,326.0,1344.0,localized_development,0.9965360583795475,0,4,0.5279060457808604,1
2024-07-12,192910.4719698228,368.0,315.0,1236.0,localized_development,0.9539304870257055,0,4,0.6254080844047526,1
2024-07-13,149846.71840627582,330.0,297.0,1192.0,localized_development,0.9506381248272774,0,4,0.3863586879826227,1
2024-07-14,200505.95444663876,368.0,332.0,1153.0,localized_development,0.8397214779025077,1,4,0.17940243012427137,1
2024-07-15,198752.37305782325,237.0,218.0,808.0,localized_development,0.7334528064881009,1,4,0.20904955848353562,1
2024-07-16,39571.091897749866,209.0,201.0,969.0,localized_development,0.8883891652687261,0,4,0.16075414659969486,1
2024-07-17,127633.19940609085,336.0,279.0,1340.0,localized_development,0.8437789129791152,1,4,0.17624842114122,1
2024-07-18,130515.15056890642,345.0,308.0,1128.0,localized_development,0.8472455619582124,1,4,0.2629400829692833,1
2024-07-19,116354.47772877473,344.0,305.0,1051.0,localized_development,0.910717144658239,0,4,0.36345171953274824,1
2024-07-20,151709.22890353526,437.0,402.0,1145.0,localized_development,0.9253703305030132,0,4,0.24913069455364692,1
2024-07-21,122941.1387504399,284.0,232.0,859.0,localized_development,0.9397654934455827,0,4,0.36304222524174934,1
2024-07-22,104577.7194612485,409.0,387.0,1211.0,localized_development,1.104105799169919,0,4,0.29013264305526226,1
2024-07-23,162170.40965208656,302.0,254.0,1599.0,localized_development,1.1211786580398155,0,4,0.563349859145337,1
2024-07-24,89802.0807140247,339.0,324.0,902.0,localized_development,1.2550419799816332,0,4,0.6716652677071954,1
2024-07-25,135926.30734399165,359.0,324.0,1246.0,localized_development,1.3558074478559985,0,4,0.10877493170986943,1
2024-07-26,190095.7488398112,385.0,353.0,1211.0,localized_development,1.295991785207646,0,4,0.0903807945521559,1
2024-07-27,186790.3365556286,423.0,359.0,1280.0,localized_development,1.2389659178432821,0,4,0.07370431578941947,0
2024-07-28,139702.7325783186,433.0,397.0,1313.0,localized_development,1.4091134995540535,0,4,0.018752272857844157,0
2024-07-29,269739.578615557,366.0,319.0,1055.0,localized_development,1.3050678451939628,0,4,0.30269683754045196,1
2024-07-30,176872.53783800342,489.0,424.0,1484.0,localized_development,1.3048241687698108,0,4,0.1985295970478551,1
2024-07-31,203311.31511339682,409.0,371.0,1245.0,localized_development,1.2597264776782706,0,4,0.2851532658668062,1
2024-08-01,226619.40637530907,528.0,482.0,1314.0,localized_development,1.121700470078476,0,4,0.17096678506136562,1
2024-08-02,174921.24435297947,428.0,361.0,1530.0,localized_development,1.0415576242507267,0,4,0.31543045882499976,1
2024-08-03,107179.28647948115,403.0,353.0,1261.0,localized_development,1.0714138164196694,0,4,0.3214986067030252,1
2024-08-04,307502.93377041706,475.0,425.0,1421.0,localized_development,0.9254800378586874,0,4,0.24190690062929815,1
2024-08-05,160321.76158467546,422.0,371.0,1457.0,localized_development,0.9988541883588187,0,4,0.46053173929999425,1
2024-08-06,170093.49356991894,524.0,453.0,1523.0,localized_development,0.9756751034565602,0,4,0.4704665270763365,1
2024-08-07,162145.519523729,518.0,483.0,1435.0,localized_development,0.9508230591020214,0,4,0.5390087303740247,1
2024-08-08,135102.17993527796,444.0,406.0,1263.0,localized_development,0.9036949387448364,0,4,0.7629545115883408,1
2024-08-09,91310.1785734618,439.0,413.0,1286.0,localized_development,0.9996673399809954,0,4,0.7201291349470667,1
2024-08-10,129128.20227315766,429.0,378.0,1266.0,localized_development,1.0858174156809943,0,4,0.6500696148724634,1
2024-08-11,193021.30603204799,546.0,482.0,1508.0,localized_development,1.044348394258083,0,4,0.5876372946119447,1
2024-08-12,244404.8025252942,514.0,426.0,1415.0,localized_development,0.9321822928724876,0,4,0.6504361809025018,1
2024-08-13,149286.64163693378,460.0,407.0,1518.0,localized_development,0.9069610669938764,0,4,0.6264174394450166,1
2024-08-14,150745.96895001,340.0,282.0,1380.0,localized_development,0.8265701966905997,1,4,0.6532957615550833,1
2024-08-15,66353.99630588712,294.0,268.0,1123.0,localized_development,0.967645137399476,0,4,0.5560916232697994,1
2024-08-16,174694.01981353763,417.0,378.0,1442.0,localized_development,0.9250032052730228,0,4,0.5274996143072187,1
2024-08-17,218958.65850375942,500.0,410.0,1555.0,localized_development,0.8864973703400526,0,4,0.34900635035350036,1
2024-08-18,145334.13308424366,475.0,403.0,1389.0,localized_development,0.9752006435561311,0,4,0.16480867181801426,1
2024-08-19,131554.32303871948,508.0,464.0,1268.0,localized_development,0.9430349805071476,0,4,0.19318556915588395,1
