week_start,week_end,sector,value_thousand_sar,transaction_count_thousand
2024-03-10,2024-03-16,Clothing and Footwear,914909.0,6283.0
2024-03-17,2024-03-23,Clothing and Footwear,1192886.0,7595.0
2024-03-24,2024-03-30,Clothing and Footwear,1818419.0,11482.0
2024-03-31,2024-04-06,Clothing and Footwear,2478665.0,16819.0
2024-04-07,2024-04-13,Clothing and Footwear,1187274.0,9261.0
2024-04-14,2024-04-20,Clothing and Footwear,489441.0,3675.0
2024-04-21,2024-04-27,Clothing and Footwear,540555.0,4008.0
2024-04-28,2024-05-04,Clothing and Footwear,814409.0,6089.0
2024-05-05,2024-05-11,Clothing and Footwear,695339.0,5356.0
2024-05-12,2024-05-18,Clothing and Footwear,649958.0,4905.0
2024-05-19,2024-05-25,Clothing and Footwear,637003.0,4651.0
2024-05-26,2024-06-01,Clothing and Footwear,999085.0,7151.0
2024-06-02,2024-06-08,Clothing and Footwear,999077.0,7125.0
2024-06-09,2024-06-15,Clothing and Footwear,1356983.0,10654.0
2024-06-16,2024-06-22,Clothing and Footwear,483381.0,3602.0
2024-06-23,2024-06-29,Clothing and Footwear,717162.0,5306.0
2024-06-30,2024-07-06,Clothing and Footwear,783653.0,6080.0
2024-07-07,2024-07-13,Clothing and Footwear,677641.0,5409.0
2024-07-14,2024-07-20,Clothing and Footwear,601187.0,4715.0
2024-07-21,2024-07-27,Clothing and Footwear,647721.0,4892.0
2024-07-28,2024-08-03,Clothing and Footwear,977726.0,7345.0
2024-08-04,2024-08-10,Clothing and Footwear,871005.0,6614.0
2024-08-11,2024-08-17,Clothing and Footwear,931595.0,7338.0
2024-08-18,2024-08-24,Clothing and Footwear,599410.0,4774.0
2024-08-25,2024-08-31,Clothing and Footwear,785040.0,6033.0
2024-09-01,2024-09-07,Clothing and Footwear,757906.0,6123.0
2024-09-08,2024-09-14,Clothing and Footwear,689857.0,5699.0
2024-09-15,2024-09-21,Clothing and Footwear,755085.0,6152.0
2024-09-22,2024-09-28,Clothing and Footwear,818066.0,6568.0
2024-09-29,2024-10-05,Clothing and Footwear,757310.0,6131.0
2024-10-06,2024-10-12,Clothing and Footwear,671244.0,5499.0
2024-10-13,2024-10-19,Clothing and Footwear,615115.0,4961.0
2024-10-20,2024-10-26,Clothing and Footwear,655458.0,4942.0
2024-10-27,2024-11-02,Clothing and Footwear,1073053.0,7669.0
2024-11-03,2024-11-09,Clothing and Footwear,942631.0,7117.0
2024-11-10,2024-11-16,Clothing and Footwear,927247.0,7189.0
2024-11-17,2024-11-23,Clothing and Footwear,694069.0,5303.0
2024-11-24,2024-11-30,Clothing and Footwear,1126828.0,8010.0
2024-12-01,2024-12-07,Clothing and Footwear,1100672.0,8194.0
2024-12-08,2024-12-14,Clothing and Footwear,911329.0,7071.0
2024-12-15,2024-12-21,Clothing and Footwear,864151.0,6550.0
2024-12-22,2024-12-28,Clothing and Footwear,1002025.0,7302.0
2024-12-29,2025-01-04,Clothing and Footwear,1124568.0,8679.0
2025-01-05,2025-01-11,Clothing and Footwear,914336.0,7564.0
2025-01-12,2025-01-18,Clothing and Footwear,663166.0,5393.0
2025-01-19,2025-01-25,Clothing and Footwear,614134.0,4858.0
2025-01-26,2025-02-01,Clothing and Footwear,960923.0,7466.0
2025-02-02,2025-02-08,Clothing and Footwear,909882.0,7127.0
2025-02-09,2025-02-15,Clothing and Footwear,844146.0,6368.0
2025-02-16,2025-02-22,Clothing and Footwear,873160.0,6553.0
2025-02-23,2025-03-01,Clothing and Footwear,1256520.0,8571.0
2025-03-02,2025-03-08,Clothing and Footwear,1227495.0,8051.0
2025-03-09,2025-03-15,Clothing and Footwear,1507834.0,9811.0
2025-03-16,2025-03-22,Clothing and Footwear,1877616.0,12014.0
2025-03-23,2025-03-29,Clothing and Footwear,3163574.0,21547.0
2025-03-30,2025-04-05,Clothing and Footwear,569928.0,4554.0
2025-04-06,2025-04-12,Clothing and Footwear,634290.0,4932.0
2025-04-13,2025-04-19,Clothing and Footwear,607735.0,4692.0
2025-04-20,2025-04-26,Clothing and Footwear,607094.0,4604.0
2025-04-27,2025-05-03,Clothing and Footwear,917669.0,6961.0
2025-05-04,2025-05-10,Clothing and Footwear,768455.0,5983.0
2025-05-11,2025-05-17,Clothing and Footwear,688287.0,5494.0
2025-05-18,2025-05-24,Clothing and Footwear,702606.0,5380.0
2025-05-25,2025-05-31,Clothing and Footwear,1213516.0,8692.0
2025-06-01,2025-06-07,Clothing and Footwear,1350795.0,10901.0
2025-06-08,2025-06-14,Clothing and Footwear,655950.0,5002.0
2025-06-15,2025-06-21,Clothing and Footwear,576313.0,4597.0
2025-06-22,2025-06-28,Clothing and Footwear,830956.0,6182.0
2025-06-29,2025-07-05,Clothing and Footwear,892607.0,7029.0
2025-07-06,2025-07-12,Clothing and Footwear,827144.0,6723.0
2025-09-21,2025-09-27,Clothing and Footwear,951084.0,8631.0
2025-09-28,2025-10-04,Clothing and Footwear,1145733.0,9975.0
2025-10-05,2025-10-11,Clothing and Footwear,967754.0,8839.0
2025-10-12,2025-10-18,Clothing and Footwear,880529.0,7873.0
2025-10-19,2025-10-25,Clothing and Footwear,852422.0,7412.0
2025-10-26,2025-11-01,Clothing and Footwear,1366858.0,11132.0
2025-11-02,2025-11-08,Clothing and Footwear,1228105.0,10057.0
2025-11-09,2025-11-15,Clothing and Footwear,1178278.0,9751.0
2025-11-16,2025-11-22,Clothing and Footwear,1130930.0,9274.0
2025-11-23,2025-11-29,Clothing and Footwear,1522030.0,11798.0
2025-11-30,2025-12-06,Clothing and Footwear,1274223.0,10526.0
2025-12-07,2025-12-13,Clothing and Footwear,1163920.0,9926.0
2025-12-14,2025-12-20,Clothing and Footwear,1218671.0,9830.0
2025-12-21,2025-12-27,Clothing and Footwear,1234265.0,9714.0
2025-12-28,2026-01-03,Clothing and Footwear,1605031.0,12577.0
2026-01-04,2026-01-10,Clothing and Footwear,1295219.0,10999.0
2026-01-11,2026-01-17,Clothing and Footwear,1228132.0,10834.0
2026-01-18,2026-01-24,Clothing and Footwear,985938.0,8383.0
2026-01-25,2026-01-31,Clothing and Footwear,1335242.0,10607.0
2026-02-01,2026-02-07,Clothing and Footwear,1376971.0,11087.0
2026-02-08,2026-02-14,Clothing and Footwear,1383755.0,11076.0
2026-02-15,2026-02-21,Clothing and Footwear,1317039.0,10485.0
2026-02-22,2026-02-28,Clothing and Footwear,1899191.0,12910.0
2026-03-01,2026-03-07,Clothing and Footwear,2501967.0,17118.0
2026-03-08,2026-03-14,Clothing and Footwear,2833146.0,19821.0
2026-03-15,2026-03-21,Clothing and Footwear,2334244.0,18235.0
2026-04-05,2026-04-11,Clothing and Footwear,995841.0,8676.0
2026-04-12,2026-04-18,Clothing and Footwear,907300.0,7953.0
2026-04-19,2026-04-25,Clothing and Footwear,902565.0,7764.0
2026-04-26,2026-05-02,Clothing and Footwear,1381452.0,11201.0
2026-05-03,2026-05-09,Clothing and Footwear,1201529.0,9990.0
2026-05-10,2026-05-16,Clothing and Footwear,1224327.0,10263.0
2026-05-17,2026-05-23,Clothing and Footwear,1540353.0,11870.0
2026-05-24,2026-05-30,Clothing and Footwear,1751538.0,14604.0
2026-05-31,2026-06-06,Clothing and Footwear,1068423.0,8821.0
2026-06-07,2026-06-13,Clothing and Footwear,966687.0,8312.0
2026-06-14,2026-06-20,Clothing and Footwear,922003.0,7857.0
2026-06-21,2026-06-27,Clothing and Footwear,1021550.0,8309.0
2026-06-28,2026-07-04,Clothing and Footwear,1487080.0,12182.0
2026-07-05,2026-07-11,Clothing and Footwear,1203219.0,10446.0
2026-07-12,2026-07-18,Clothing and Footwear,1040840.0,9159.0
2026-07-19,2026-07-25,Clothing and Footwear,964306.0,8463.0
2026-07-26,2026-08-01,Clothing and Footwear,1408597.0,11838.0
2026-08-02,2026-08-08,Clothing and Footwear,1259303.0,10805.0
2020-05-10,2020-05-16,Construction & Building Materials,261338.0,455.0
2020-05-17,2020-05-23,Construction & Building Materials,201160.0,416.0
2020-05-24,2020-05-30,Construction & Building Materials,136705.0,250.0
2020-05-31,2020-06-06,Construction & Building Materials,537191.0,661.0
2020-06-07,2020-06-13,Construction & Building Materials,599315.0,669.0
2020-06-14,2020-06-20,Construction & Building Materials,642624.0,672.0
2020-06-20,2020-06-26,Construction & Building Materials,794850.0,747.0
2020-06-28,2020-07-04,Construction & Building Materials,687510.0,812.0
2020-07-05,2020-07-11,Construction & Building Materials,303152.0,670.0
2020-07-12,2020-07-18,Construction & Building Materials,311268.0,647.0
2020-07-19,2020-07-25,Construction & Building Materials,313751.0,636.0
2020-07-26,2020-08-01,Construction & Building Materials,229121.0,614.0
2020-08-02,2020-08-08,Construction & Building Materials,249965.0,556.0
2020-08-09,2020-08-15,Construction & Building Materials,328879.0,632.0
2020-08-16,2020-08-22,Construction & Building Materials,327931.0,607.0
2020-08-23,2020-08-29,Construction & Building Materials,329791.0,644.0
2020-08-30,2020-09-05,Construction & Building Materials,345008.0,692.0
2020-09-06,2020-09-12,Construction & Building Materials,334249.0,670.0
2020-09-13,2020-09-19,Construction & Building Materials,331732.0,646.0
2020-09-20,2020-09-26,Construction & Building Materials,352362.0,644.0
2020-09-27,2020-10-03,Construction & Building Materials,376347.0,738.0
2020-10-04,2020-10-10,Construction & Building Materials,351432.0,695.0
2020-10-11,2020-10-17,Construction & Building Materials,355427.0,707.0
2020-10-18,2020-10-24,Construction & Building Materials,348857.0,677.0
2020-10-25,2020-10-31,Construction & Building Materials,384660.0,785.0
2020-11-01,2020-11-07,Construction & Building Materials,378598.0,765.0
2020-11-08,2020-11-14,Construction & Building Materials,371128.0,748.0
2020-11-15,2020-11-21,Construction & Building Materials,374793.0,725.0
2020-11-22,2020-11-28,Construction & Building Materials,385561.0,773.0
2020-11-29,2020-12-05,Construction & Building Materials,397466.0,817.0
2020-12-06,2020-12-12,Construction & Building Materials,397139.0,795.0
2020-12-13,2020-12-19,Construction & Building Materials,398768.0,760.0
2020-12-20,2020-12-26,Construction & Building Materials,399978.0,744.0
2020-12-27,2021-01-02,Construction & Building Materials,434619.0,879.0
2021-01-03,2021-01-09,Construction & Building Materials,378552.0,781.0
2021-01-10,2021-01-16,Construction & Building Materials,381044.0,778.0
2021-01-17,2021-01-23,Construction & Building Materials,374972.0,707.0
2021-01-24,2021-01-30,Construction & Building Materials,406644.0,805.0
2021-01-31,2021-02-06,Construction & Building Materials,401940.0,805.0
2021-02-07,2021-02-13,Construction & Building Materials,404765.0,800.0
2021-02-14,2021-02-20,Construction & Building Materials,393968.0,758.0
2021-02-21,2021-02-27,Construction & Building Materials,397080.0,756.0
2021-02-28,2021-03-06,Construction & Building Materials,448140.0,915.0
2021-03-07,2021-03-13,Construction & Building Materials,424718.0,869.0
2021-03-14,2021-03-20,Construction & Building Materials,431287.0,854.0
2021-03-21,2021-03-27,Construction & Building Materials,436100.0,856.0
2021-03-28,2021-04-03,Construction & Building Materials,467391.0,995.0
2021-04-04,2021-04-10,Construction & Building Materials,424635.0,953.0
2021-04-11,2021-04-17,Construction & Building Materials,324973.0,867.0
2021-04-18,2021-04-24,Construction & Building Materials,295172.0,732.0
2021-04-25,2021-05-01,Construction & Building Materials,326987.0,860.0
2021-05-02,2021-05-08,Construction & Building Materials,303013.0,863.0
2021-05-09,2021-05-15,Construction & Building Materials,140144.0,622.0
2021-05-16,2021-05-22,Construction & Building Materials,322237.0,683.0
2021-05-23,2021-05-29,Construction & Building Materials,388893.0,823.0
2021-05-30,2021-06-05,Construction & Building Materials,391642.0,869.0
2021-06-06,2021-06-12,Construction & Building Materials,374191.0,859.0
2021-06-13,2021-06-19,Construction & Building Materials,364826.0,818.0
2021-06-20,2021-06-26,Construction & Building Materials,362745.0,805.0
2021-06-27,2021-07-03,Construction & Building Materials,392873.0,937.0
2021-07-04,2021-07-10,Construction & Building Materials,364667.0,880.0
2021-07-11,2021-07-17,Construction & Building Materials,351170.0,912.0
2021-07-18,2021-07-24,Construction & Building Materials,120280.0,530.0
2021-07-25,2021-07-31,Construction & Building Materials,353616.0,884.0
2021-08-01,2021-08-07,Construction & Building Materials,340502.0,871.0
2021-08-08,2021-08-14,Construction & Building Materials,335090.0,867.0
2021-08-15,2021-08-21,Construction & Building Materials,315229.0,800.0
2021-08-22,2021-08-28,Construction & Building Materials,335238.0,878.0
2021-08-29,2021-09-04,Construction & Building Materials,341541.0,912.0
2021-09-05,2021-09-11,Construction & Building Materials,336093.0,899.0
2021-09-12,2021-09-18,Construction & Building Materials,338465.0,868.0
2021-09-19,2021-09-25,Construction & Building Materials,349795.0,828.0
2021-09-26,2021-10-02,Construction & Building Materials,402540.0,1026.0
2021-10-03,2021-10-09,Construction & Building Materials,360766.0,985.0
2021-10-10,2021-10-16,Construction & Building Materials,352702.0,963.0
2021-10-17,2021-10-23,Construction & Building Materials,354038.0,905.0
2021-10-24,2021-10-30,Construction & Building Materials,377281.0,1030.0
2021-10-31,2021-11-06,Construction & Building Materials,382865.0,1039.0
2021-11-07,2021-11-13,Construction & Building Materials,377291.0,1035.0
2021-11-14,2021-11-20,Construction & Building Materials,375095.0,988.0
2021-11-21,2021-11-27,Construction & Building Materials,386570.0,994.0
2021-11-28,2021-12-04,Construction & Building Materials,421349.0,1134.0
2021-12-05,2021-12-11,Construction & Building Materials,396310.0,1075.0
2021-12-12,2021-12-18,Construction & Building Materials,380718.0,1012.0
2021-12-19,2021-12-25,Construction & Building Materials,381800.0,962.0
2021-12-26,2022-01-01,Construction & Building Materials,410091.0,1141.0
2022-01-02,2022-01-08,Construction & Building Materials,382242.0,1107.0
2022-01-09,2022-01-15,Construction & Building Materials,374486.0,1032.0
2022-01-16,2022-01-22,Construction & Building Materials,361582.0,972.0
2022-01-23,2022-01-29,Construction & Building Materials,381642.0,1065.0
2022-01-30,2022-02-05,Construction & Building Materials,394829.0,1098.0
2022-02-06,2022-02-12,Construction & Building Materials,381673.0,1040.0
2022-02-13,2022-02-19,Construction & Building Materials,353177.0,967.0
2022-02-20,2022-02-26,Construction & Building Materials,353959.0,960.0
2022-02-27,2022-03-05,Construction & Building Materials,431073.0,1162.0
2022-03-06,2022-03-12,Construction & Building Materials,429685.0,1121.0
2022-03-13,2022-03-19,Construction & Building Materials,429696.0,1083.0
2022-03-20,2022-03-26,Construction & Building Materials,416573.0,1086.0
2022-03-27,2022-04-02,Construction & Building Materials,435436.0,1325.0
2022-04-03,2022-04-09,Construction & Building Materials,321513.0,990.0
2022-04-10,2022-04-16,Construction & Building Materials,315168.0,966.0
2022-04-17,2022-04-23,Construction & Building Materials,300470.0,922.0
2022-04-24,2022-04-30,Construction & Building Materials,299936.0,1185.0
2022-05-01,2022-05-07,Construction & Building Materials,123346.0,653.0
2022-05-08,2022-05-14,Construction & Building Materials,352402.0,960.0
2022-05-15,2022-05-21,Construction & Building Materials,354961.0,935.0
2022-05-22,2022-05-28,Construction & Building Materials,380172.0,1034.0
2022-05-29,2022-06-04,Construction & Building Materials,386078.0,1092.0
2022-06-05,2022-06-11,Construction & Building Materials,384140.0,1080.0
2022-06-12,2022-06-18,Construction & Building Materials,383271.0,1039.0
